"id","order_id","product_id","quantity","unit_price","free_quantity"
"17d9d7e1-c739-43d0-98b1-7c2574e304bd","aab834ca-13ab-4f18-ba61-fc958efb5fa2","6455612e-2963-4c80-b1df-563200e0da99","3","481.00","0"
"17dbd21a-8c06-4b5f-bb1f-2c582baff689","8202deae-b610-47c6-9165-7aa91ae1d027","55737940-2e13-41bb-a022-1868755420e7","24","550.00","0"
"180e3a9e-062c-42fe-a6fe-710af17a4f49","99c0d479-263a-4e72-a918-882af8b32cd0","df098038-f8da-477a-ad22-0102183cde19","3","360.00","0"
"189c8447-b938-4d1d-bbd7-0a61e85d5ed7","501241e8-797b-4103-8fbb-8e9392a05cf7","0b824ab0-e238-419d-baee-996d0a7dbd51","6","1078.00","0"
"1916228c-e29e-46b7-a9a5-ca603944174d","aeb0200a-c387-4c1c-9a91-b07519826233","abded6f3-d405-4774-aac5-9767a097eef1","6","558.00","0"
"1926a96f-5ca1-4644-82cd-4abd40e5affb","6b8ea86f-9443-4b40-bf71-94564cda7670","37e41c25-a251-4cd6-971b-5970f1fac0fa","576","28.13","0"
"1991405e-5fe1-452a-8986-ed84b7074ea4","471bf4fc-4b4b-48de-9baf-4e96fab68e19","bd5e02c9-25c0-4e2c-a58d-558c5dc28a50","24","79.19","0"
"19a0f2f3-07de-4957-af57-91d9c0adf48f","8e854ac1-3aef-4c24-bd70-b3047bc9a289","a0fb9860-e3e5-4fc3-a27c-09c3a3448dba","2","830.00","0"
"19baf90d-8572-44a5-8fae-6089b70ec76d","f6ee7e06-6515-4620-9805-bbeac8edec75","14bb6575-6187-4ff1-b1b9-4b6853cc8e42","4","339.00","0"
"19ec81d3-cb27-40fe-9811-00e010c0598d","b30b2c98-3e38-4f54-bb2d-56ee60a6b0f8","74578f74-82e8-49c6-846a-c13fec1d9027","4","347.00","0"
"19ffba05-651b-4519-a852-2d265ac9cadf","41d90979-2897-4768-983b-997f0fd226fa","8260f153-0439-403d-93ff-e310c3788edc","12","516.00","0"
"1a209a4f-532e-4927-b669-3d21d71b4ca2","bb87662f-99b5-4a1f-a0ad-20f2accf0a58","29650ad8-3453-4e15-a2a4-7692fe2d9d3f","120","79.19","0"
"1a5165a6-d829-4d93-88cd-5172be84e270","4a27da37-caef-4c18-99ba-df21697d2d13","c545a82b-41ff-4951-be44-d44694861365","3","451.00","0"
"1a9d02c4-8b6b-4b1f-b0e7-96085a93a70a","bb099adb-564e-41bb-a23f-e47297fd8943","04a8e359-1d4d-4fc1-8e69-797fc1612575","50","516.00","0"
"1b2631f9-9840-4751-95ef-b2e053973b32","aab834ca-13ab-4f18-ba61-fc958efb5fa2","88150702-5f54-408d-9b53-223a276d47ab","2","861.00","0"
"1b670b6d-1bae-430f-b9a4-43f1d1c51108","d989cba1-417a-457c-a286-241aed401377","fede4e0b-977d-4c02-a89b-d4d328dfe0a5","2","1665.00","0"
"1b7953f9-5566-4074-bc89-04f4a0b07550","36b57664-b16f-44e4-b511-726560842e59","bd65ac5f-3558-494a-ace7-b25cc9e6cbbe","36","92.81","0"
"1b7b698d-a6aa-49ee-a0b3-e4a891ef2e04","847e6e61-2080-4fa9-830b-dc4e841b0b5c","1c385d22-cc16-4c6f-ac8e-0f580be87075","2","395.00","0"
"1bab2a31-2015-4a60-bf99-e8f4799a5c81","6e03281a-0965-45d5-8be4-90addd08a303","af32ec72-ecb6-4066-98e6-b12a8779f647","8","374.06","0"
"1bb2ed91-ccd7-42ba-b4db-703de080ce43","11b68deb-4dbe-4d00-80ae-f3e3424724dd","bd65ac5f-3558-494a-ace7-b25cc9e6cbbe","72","92.81","0"
"1bc89f60-ba1f-45b8-86d9-859fbc7c8cfa","2d586b72-2848-487c-8b2c-99348731d7ac","d872c703-9ff8-44b4-bb79-e1fc21c45de4","6","430.00","0"
"1bec50dd-0f30-4d7d-86ae-9355e1087be4","73e169da-a05f-4993-95b6-a6e2e185d0e0","39e5de57-a357-4813-8248-33a88f94d773","3","254.00","0"
"1bf673bb-8f29-484d-a48c-e97d2654adbd","30d5bd7f-7c4e-4a89-a8ed-0771b715a04e","2b49c49b-408a-4fd0-b5ff-cfd94e974076","24","28.13","0"
"1c204914-9008-48eb-86d9-a58692871b94","4b5cc644-8e3c-4ff0-9113-3addc4682cc4","2af7af0f-93ad-4591-b0c7-458db142e2ed","5","516.00","0"
"1c5b90ff-1621-423b-baa3-bb3c2589c83d","064425a4-2921-4247-b84a-8a43a3f1a7a0","7cf742c1-1f30-4328-96e2-6d7bb0aca220","480","26.25","0"
"1c7f8a7b-db47-4040-95b1-be32a06c6d7b","b30b2c98-3e38-4f54-bb2d-56ee60a6b0f8","82666c19-49c7-4598-a5c4-453918e27a58","1","136.00","0"
"1d30f5be-96ed-41d6-8002-e2b773e31fd2","5aa558cd-ffe8-4078-9987-6259e38e78d2","0b824ab0-e238-419d-baee-996d0a7dbd51","20","1078.00","0"
"1d538d51-7ec1-4736-9cf5-ba8c98a9604d","dbb5ea54-b236-4d4a-8bd4-5044c262569c","61818471-2725-44b3-b3f9-e38d1ef48b88","6","419.00","0"
"1d5ff745-29e2-44ad-956e-172bce5c9f79","2287f325-d20b-4ce4-8866-24cb2d66763a","60dc3a0e-30da-4c47-820a-40679f4db3b3","3","333.00","0"
"1d60e1cf-4e0e-4aee-9120-aebca5f8428c","d6688792-6725-456c-8bab-bcc850bfe838","5716bf42-df4c-4a88-9144-f187b81f035d","5","1240.00","0"
"1dc0e7f1-a59a-43b2-ab3f-6e5a9500624a","82400a20-6837-4826-beb0-e7cf0a831607","27a7f9f6-e7dd-4335-be0c-27a7008d2bb4","24","35.00","0"
"1dc95cff-4f81-4184-9772-6dd01c9b3bd9","720b943a-55c0-4254-9baf-b05a8d72df4c","7cf742c1-1f30-4328-96e2-6d7bb0aca220","8","26.25","0"
